0.00.038.117 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.038.145 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.038.145 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.038.465 W srv  llama_server: -----------------
0.00.038.466 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.038.467 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.038.467 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.038.467 W srv  llama_server: -----------------
0.00.039.680 I srv    load_model: loading model '/mnt/raid0/llm/models/bge-large-en-v1.5-f16.gguf'
0.00.244.663 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.00.367.838 W srv    load_model: speculative decoding not supported by this context
0.00.367.843 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 512, kv_unified = 'true'
0.00.369.366 I srv  llama_server: model loaded
0.00.369.373 I srv  llama_server: listening on http://127.0.0.1:8090
4.34.781.534 I slot launch_slot_: id  1 | task 3744 | processing task, is_child = 0
4.34.789.976 I slot      release: id  1 | task 3744 | stop processing: n_tokens = 69, truncated = 0
4.34.790.931 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275769593
4.34.790.932 I slot launch_slot_: id  0 | task 3746 | processing task, is_child = 0
4.34.800.372 I slot      release: id  0 | task 3746 | stop processing: n_tokens = 69, truncated = 0
4.34.801.280 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275779257
4.34.801.288 I slot launch_slot_: id  3 | task 3748 | processing task, is_child = 0
4.34.807.748 I slot      release: id  3 | task 3748 | stop processing: n_tokens = 46, truncated = 0
4.34.808.636 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275788795
4.34.808.637 I slot launch_slot_: id  2 | task 3750 | processing task, is_child = 0
4.34.815.318 I slot      release: id  2 | task 3750 | stop processing: n_tokens = 58, truncated = 0
4.34.816.212 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275798127
4.34.816.213 I slot launch_slot_: id  1 | task 3752 | processing task, is_child = 0
4.34.823.074 I slot      release: id  1 | task 3752 | stop processing: n_tokens = 50, truncated = 0
4.34.823.982 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275808523
4.34.823.983 I slot launch_slot_: id  0 | task 3754 | processing task, is_child = 0
4.34.830.396 I slot      release: id  0 | task 3754 | stop processing: n_tokens = 47, truncated = 0
4.34.831.306 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275815899
4.34.831.308 I slot launch_slot_: id  3 | task 3756 | processing task, is_child = 0
4.34.838.000 I slot      release: id  3 | task 3756 | stop processing: n_tokens = 57, truncated = 0
4.34.838.909 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275823469
4.34.838.910 I slot launch_slot_: id  2 | task 3758 | processing task, is_child = 0
4.34.845.330 I slot      release: id  2 | task 3758 | stop processing: n_tokens = 47, truncated = 0
4.34.846.244 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275831225
4.34.846.245 I slot launch_slot_: id  1 | task 3760 | processing task, is_child = 0
4.34.852.891 I slot      release: id  1 | task 3760 | stop processing: n_tokens = 53, truncated = 0
4.34.853.788 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275838548
4.34.853.789 I slot launch_slot_: id  0 | task 3762 | processing task, is_child = 0
4.34.860.672 I slot      release: id  0 | task 3762 | stop processing: n_tokens = 52, truncated = 0
4.34.861.597 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275846151
4.34.861.598 I slot launch_slot_: id  3 | task 3764 | processing task, is_child = 0
4.34.868.001 I slot      release: id  3 | task 3764 | stop processing: n_tokens = 46, truncated = 0
4.34.868.913 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275853481
4.34.868.915 I slot launch_slot_: id  2 | task 3766 | processing task, is_child = 0
4.34.875.326 I slot      release: id  2 | task 3766 | stop processing: n_tokens = 47, truncated = 0
4.34.876.228 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275861042
4.34.876.229 I slot launch_slot_: id  1 | task 3768 | processing task, is_child = 0
4.34.883.123 I slot      release: id  1 | task 3768 | stop processing: n_tokens = 80, truncated = 0
4.34.884.163 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.115 (> 0.100 thold), f_keep = 0.087
4.34.884.164 I slot launch_slot_: id  1 | task 3770 | processing task, is_child = 0
4.34.890.903 I slot      release: id  1 | task 3770 | stop processing: n_tokens = 61, truncated = 0
4.34.891.802 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.294 (> 0.100 thold), f_keep = 0.246
4.34.891.804 I slot launch_slot_: id  1 | task 3772 | processing task, is_child = 0
4.34.898.626 I slot      release: id  1 | task 3772 | stop processing: n_tokens = 51, truncated = 0
4.34.899.581 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.117 (> 0.100 thold), f_keep = 0.137
4.34.899.582 I slot launch_slot_: id  1 | task 3774 | processing task, is_child = 0
4.34.906.253 I slot      release: id  1 | task 3774 | stop processing: n_tokens = 60, truncated = 0
4.34.907.192 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.117 (> 0.100 thold), f_keep = 0.117
4.34.907.194 I slot launch_slot_: id  1 | task 3776 | processing task, is_child = 0
4.34.916.475 I slot      release: id  1 | task 3776 | stop processing: n_tokens = 60, truncated = 0
4.34.917.598 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.140 (> 0.100 thold), f_keep = 0.117
4.34.917.606 I slot launch_slot_: id  1 | task 3778 | processing task, is_child = 0
4.34.924.446 I slot      release: id  1 | task 3778 | stop processing: n_tokens = 50, truncated = 0
4.34.925.408 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275868823
4.34.925.409 I slot launch_slot_: id  0 | task 3780 | processing task, is_child = 0
4.34.936.819 I slot      release: id  0 | task 3780 | stop processing: n_tokens = 122, truncated = 0
4.34.937.814 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275876152
4.34.937.816 I slot launch_slot_: id  3 | task 3782 | processing task, is_child = 0
4.34.944.536 I slot      release: id  3 | task 3782 | stop processing: n_tokens = 54, truncated = 0
4.34.945.493 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275883477
4.34.945.494 I slot launch_slot_: id  2 | task 3784 | processing task, is_child = 0
4.34.952.384 I slot      release: id  2 | task 3784 | stop processing: n_tokens = 52, truncated = 0
4.34.953.313 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275932597
4.34.953.314 I slot launch_slot_: id  1 | task 3786 | processing task, is_child = 0
4.34.960.355 I slot      release: id  1 | task 3786 | stop processing: n_tokens = 85, truncated = 0
4.34.961.294 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275944970
4.34.961.296 I slot launch_slot_: id  0 | task 3788 | processing task, is_child = 0
4.34.967.982 I slot      release: id  0 | task 3788 | stop processing: n_tokens = 55, truncated = 0
4.34.968.929 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275952688
4.34.968.931 I slot launch_slot_: id  3 | task 3790 | processing task, is_child = 0
4.34.975.577 I slot      release: id  3 | task 3790 | stop processing: n_tokens = 53, truncated = 0
4.34.976.446 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275960535
4.34.976.447 I slot launch_slot_: id  2 | task 3792 | processing task, is_child = 0
4.34.983.320 I slot      release: id  2 | task 3792 | stop processing: n_tokens = 51, truncated = 0
4.34.984.190 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126275968506
4.34.984.191 I slot launch_slot_: id  1 | task 3794 | processing task, is_child = 0
4.34.998.318 I slot      release: id  1 | task 3794 | stop processing: n_tokens = 51, truncated = 0
4.34.999.783 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126275976133
4.34.999.787 I slot launch_slot_: id  0 | task 3796 | processing task, is_child = 0
4.35.006.661 I slot      release: id  0 | task 3796 | stop processing: n_tokens = 49, truncated = 0
4.35.007.599 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126275983728
4.35.007.600 I slot launch_slot_: id  3 | task 3798 | processing task, is_child = 0
4.35.014.659 I slot      release: id  3 | task 3798 | stop processing: n_tokens = 89, truncated = 0
4.35.015.568 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126275991471
4.35.015.569 I slot launch_slot_: id  2 | task 3800 | processing task, is_child = 0
4.35.022.238 I slot      release: id  2 | task 3800 | stop processing: n_tokens = 54, truncated = 0
4.35.023.154 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126276006470
4.35.023.155 I slot launch_slot_: id  1 | task 3802 | processing task, is_child = 0
4.35.029.662 I slot      release: id  1 | task 3802 | stop processing: n_tokens = 48, truncated = 0
4.35.030.578 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126276014812
4.35.030.580 I slot launch_slot_: id  0 | task 3804 | processing task, is_child = 0
4.35.037.253 I slot      release: id  0 | task 3804 | stop processing: n_tokens = 55, truncated = 0
4.35.038.148 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126276022810
4.35.038.149 I slot launch_slot_: id  3 | task 3806 | processing task, is_child = 0
4.35.044.793 I slot      release: id  3 | task 3806 | stop processing: n_tokens = 54, truncated = 0
4.35.045.693 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126276030389
4.35.045.694 I slot launch_slot_: id  2 | task 3808 | processing task, is_child = 0
4.35.052.526 I slot      release: id  2 | task 3808 | stop processing: n_tokens = 49, truncated = 0
4.35.053.433 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126276037814
4.35.053.434 I slot launch_slot_: id  1 | task 3810 | processing task, is_child = 0
4.35.060.122 I slot      release: id  1 | task 3810 | stop processing: n_tokens = 57, truncated = 0
4.35.061.196 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126276045404
4.35.061.198 I slot launch_slot_: id  0 | task 3812 | processing task, is_child = 0
4.35.067.900 I slot      release: id  0 | task 3812 | stop processing: n_tokens = 59, truncated = 0
4.35.068.825 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126276052944
4.35.068.826 I slot launch_slot_: id  3 | task 3814 | processing task, is_child = 0
4.35.075.687 I slot      release: id  3 | task 3814 | stop processing: n_tokens = 80, truncated = 0
4.35.076.509 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126276060677
4.35.076.511 I slot launch_slot_: id  2 | task 3816 | processing task, is_child = 0
4.35.083.195 I slot      release: id  2 | task 3816 | stop processing: n_tokens = 56, truncated = 0
4.35.084.024 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126276068274
4.35.084.025 I slot launch_slot_: id  1 | task 3818 | processing task, is_child = 0
4.35.090.521 I slot      release: id  1 | task 3818 | stop processing: n_tokens = 48, truncated = 0
4.35.091.319 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126276076052
4.35.091.320 I slot launch_slot_: id  0 | task 3820 | processing task, is_child = 0
4.35.097.999 I slot      release: id  0 | task 3820 | stop processing: n_tokens = 57, truncated = 0
4.35.098.806 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126276083839
4.35.098.808 I slot launch_slot_: id  3 | task 3822 | processing task, is_child = 0
4.35.105.488 I slot      release: id  3 | task 3822 | stop processing: n_tokens = 47, truncated = 0
4.35.106.317 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126276091346
4.35.106.319 I slot launch_slot_: id  2 | task 3824 | processing task, is_child = 0
4.35.113.195 I slot      release: id  2 | task 3824 | stop processing: n_tokens = 53, truncated = 0
4.35.114.054 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126276098672
4.35.114.056 I slot launch_slot_: id  1 | task 3826 | processing task, is_child = 0
4.35.122.801 I slot      release: id  1 | task 3826 | stop processing: n_tokens = 49, truncated = 0
4.35.123.618 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126276106150
4.35.123.620 I slot launch_slot_: id  0 | task 3828 | processing task, is_child = 0
4.35.136.315 I slot      release: id  0 | task 3828 | stop processing: n_tokens = 38, truncated = 0
4.35.137.235 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126276113640
4.35.137.237 I slot launch_slot_: id  3 | task 3830 | processing task, is_child = 0
4.35.148.198 I slot      release: id  3 | task 3830 | stop processing: n_tokens = 55, truncated = 0
4.35.149.118 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126276121347
4.35.149.120 I slot launch_slot_: id  2 | task 3832 | processing task, is_child = 0
4.35.160.249 I slot      release: id  2 | task 3832 | stop processing: n_tokens = 56, truncated = 0
4.35.161.151 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126276130952
4.35.161.152 I slot launch_slot_: id  1 | task 3834 | processing task, is_child = 0
4.35.172.683 I slot      release: id  1 | task 3834 | stop processing: n_tokens = 51, truncated = 0
4.35.173.595 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126276144466
4.35.173.596 I slot launch_slot_: id  0 | task 3836 | processing task, is_child = 0
4.35.183.735 I slot      release: id  0 | task 3836 | stop processing: n_tokens = 37, truncated = 0
4.35.184.699 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126276156349
4.35.184.701 I slot launch_slot_: id  3 | task 3838 | processing task, is_child = 0
4.35.196.843 I slot      release: id  3 | task 3838 | stop processing: n_tokens = 77, truncated = 0
4.35.197.749 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126276168400
4.35.197.751 I slot launch_slot_: id  2 | task 3840 | processing task, is_child = 0
4.35.209.804 I slot      release: id  2 | task 3840 | stop processing: n_tokens = 49, truncated = 0
4.35.210.715 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126276180834
4.35.210.716 I slot launch_slot_: id  1 | task 3842 | processing task, is_child = 0
4.35.222.153 I slot      release: id  1 | task 3842 | stop processing: n_tokens = 47, truncated = 0
4.35.223.090 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126276191887
4.35.223.091 I slot launch_slot_: id  0 | task 3844 | processing task, is_child = 0
4.35.236.766 I slot      release: id  0 | task 3844 | stop processing: n_tokens = 91, truncated = 0
4.35.237.686 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.163 (> 0.100 thold), f_keep = 0.077
4.35.237.688 I slot launch_slot_: id  0 | task 3846 | processing task, is_child = 0
4.35.245.890 I slot      release: id  0 | task 3846 | stop processing: n_tokens = 43, truncated = 0
4.35.246.837 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.137 (> 0.100 thold), f_keep = 0.163
4.35.246.839 I slot launch_slot_: id  0 | task 3848 | processing task, is_child = 0
4.35.255.584 I slot      release: id  0 | task 3848 | stop processing: n_tokens = 51, truncated = 0
4.35.256.486 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126276204995
4.35.256.488 I slot launch_slot_: id  3 | task 3850 | processing task, is_child = 0
4.35.264.692 I slot      release: id  3 | task 3850 | stop processing: n_tokens = 40, truncated = 0
4.35.265.629 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126276217956
4.35.265.631 I slot launch_slot_: id  2 | task 3852 | processing task, is_child = 0
4.35.274.738 I slot      release: id  2 | task 3852 | stop processing: n_tokens = 101, truncated = 0
4.35.275.674 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126276230304
4.35.275.675 I slot launch_slot_: id  1 | task 3854 | processing task, is_child = 0
4.35.286.606 I slot      release: id  1 | task 3854 | stop processing: n_tokens = 53, truncated = 0
4.35.287.541 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126276263736
4.35.287.542 I slot launch_slot_: id  0 | task 3856 | processing task, is_child = 0
4.35.295.589 I slot      release: id  0 | task 3856 | stop processing: n_tokens = 46, truncated = 0
4.35.296.542 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126276272843
4.35.296.544 I slot launch_slot_: id  3 | task 3858 | processing task, is_child = 0
4.35.305.025 I slot      release: id  3 | task 3858 | stop processing: n_tokens = 55, truncated = 0
4.35.305.959 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126276282889
4.35.305.960 I slot launch_slot_: id  2 | task 3860 | processing task, is_child = 0
4.35.314.487 I slot      release: id  2 | task 3860 | stop processing: n_tokens = 71, truncated = 0
4.35.315.387 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126276294757
